card_id,reg_num,reg_date,file_id,ext,file_name,title,tmp_path,download_status,mime_type,pdf_path,convert_status
40805,8201,2022-11-11,1539231,.pdf,8201_Порівняльна таблиця (11.11.2022),Порівняльна таблиця (11.11.2022),dataset_comparative_2020_2026\comparative_files\8201_Порівняльна таблиця (11.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8201_Порівняльна таблиця (11.11.2022).pdf,SKIP_ALREADY_PDF
40808,8178-1,2022-11-10,1540125,.pdf,8178-1_Порівняльна таблиця (11.11.2022),Порівняльна таблиця (11.11.2022),dataset_comparative_2020_2026\comparative_files\8178-1_Порівняльна таблиця (11.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8178-1_Порівняльна таблиця (11.11.2022).pdf,SKIP_ALREADY_PDF
40818,8172-1,2022-11-15,1543265,.pdf,8172-1_Порівняльна таблиця (15.11.2022),Порівняльна таблиця (15.11.2022),dataset_comparative_2020_2026\comparative_files\8172-1_Порівняльна таблиця (15.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8172-1_Порівняльна таблиця (15.11.2022).pdf,SKIP_ALREADY_PDF
40828,8166-1,2022-11-15,1545162,.pdf,8166-1_Порівняльна таблиця (15.11.2022),Порівняльна таблиця (15.11.2022),dataset_comparative_2020_2026\comparative_files\8166-1_Порівняльна таблиця (15.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8166-1_Порівняльна таблиця (15.11.2022).pdf,SKIP_ALREADY_PDF
40830,8207,2022-11-15,1545333,.pdf,8207_Порівняльна таблиця (15.11.2022),Порівняльна таблиця (15.11.2022),dataset_comparative_2020_2026\comparative_files\8207_Порівняльна таблиця (15.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8207_Порівняльна таблиця (15.11.2022).pdf,SKIP_ALREADY_PDF
40831,8167-1,2022-11-16,1545807,.pdf,8167-1_Порівняльна таблиця (16.11.2022),Порівняльна таблиця (16.11.2022),dataset_comparative_2020_2026\comparative_files\8167-1_Порівняльна таблиця (16.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8167-1_Порівняльна таблиця (16.11.2022).pdf,SKIP_ALREADY_PDF
40832,8221,2022-11-23,1545831,.pdf,8221_Порівняльна таблиця (24.11.2022),Порівняльна таблиця (24.11.2022),dataset_comparative_2020_2026\comparative_files\8221_Порівняльна таблиця (24.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8221_Порівняльна таблиця (24.11.2022).pdf,SKIP_ALREADY_PDF
40841,0177,2022-11-16,1547548,.pdf,0177_Порівняльна таблиця (16.11.2022),Порівняльна таблиця (16.11.2022),dataset_comparative_2020_2026\comparative_files\0177_Порівняльна таблиця (16.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\0177_Порівняльна таблиця (16.11.2022).pdf,SKIP_ALREADY_PDF
40847,8164-1,2022-11-16,1548036,.pdf,8164-1_Порівняльна таблиця (17.11.2022),Порівняльна таблиця (17.11.2022),dataset_comparative_2020_2026\comparative_files\8164-1_Порівняльна таблиця (17.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8164-1_Порівняльна таблиця (17.11.2022).pdf,SKIP_ALREADY_PDF
40854,8172-2,2022-11-17,1549513,.pdf,8172-2_Порівняльна таблиця (18.11.2022),Порівняльна таблиця (18.11.2022),dataset_comparative_2020_2026\comparative_files\8172-2_Порівняльна таблиця (18.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8172-2_Порівняльна таблиця (18.11.2022).pdf,SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,1549494,.pdf,5344-д_Порівняльна таблиця (18.11.2022),Порівняльна таблиця (18.11.2022),dataset_comparative_2020_2026\comparative_files\5344-д_Порівняльна таблиця (18.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (18.11.2022).pdf,SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,1704627,.pdf,"5344-д_Порівняльна таблиця (редакція, доопрацьована комітетом) (23.03.2023)","Порівняльна таблиця (редакція, доопрацьована комітетом) (23.03.2023)","dataset_comparative_2020_2026\comparative_files\5344-д_Порівняльна таблиця (редакція, доопрацьована комітетом) (23.03.2023).pdf",OK,application/pdf,"dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (редакція, доопрацьована комітетом) (23.03.2023).pdf",SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,2209402,.pdf,5344-д_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\5344-д_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,2402607,.pdf,5344-д_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,2448000,.pdf,5344-д_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40853,5344-д,2022-11-18,2720513,.pdf,5344-д_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\5344-д_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40861,8174-1,2022-11-18,1550166,.pdf,8174-1_Порівняльна таблиця (18.11.2022),Порівняльна таблиця (18.11.2022),dataset_comparative_2020_2026\comparative_files\8174-1_Порівняльна таблиця (18.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8174-1_Порівняльна таблиця (18.11.2022).pdf,SKIP_ALREADY_PDF
40862,8214,2022-11-18,1550195,.pdf,8214_Порівняльна таблиця (18.11.2022),Порівняльна таблиця (18.11.2022),dataset_comparative_2020_2026\comparative_files\8214_Порівняльна таблиця (18.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8214_Порівняльна таблиця (18.11.2022).pdf,SKIP_ALREADY_PDF
40743,8169,2022-11-01,1528809,.docx,8169_Порівняльна таблиця (01.11.2022),Порівняльна таблиця (01.11.2022),dataset_comparative_2020_2026\comparative_files\8169_Порівняльна таблиця (01.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8169_Порівняльна таблиця (01.11.2022).pdf,OK
40743,8169,2022-11-01,1667701,.pdf,8169_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8169_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8169_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40743,8169,2022-11-01,1697646,.pdf,8169_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8169_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40864,8232,2022-11-28,1550611,.pdf,8232_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8232_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8232_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40744,8170,2022-11-01,1528980,.docx,8170_Порівняльна таблиця (01.11.2022),Порівняльна таблиця (01.11.2022),dataset_comparative_2020_2026\comparative_files\8170_Порівняльна таблиця (01.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8170_Порівняльна таблиця (01.11.2022).pdf,OK
40867,8174-2,2022-11-18,1551333,.pdf,8174-2_Порівняльна таблиця (22.11.2022),Порівняльна таблиця (22.11.2022),dataset_comparative_2020_2026\comparative_files\8174-2_Порівняльна таблиця (22.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8174-2_Порівняльна таблиця (22.11.2022).pdf,SKIP_ALREADY_PDF
40866,8215,2022-11-21,1551280,.pdf,8215_Порівняльна таблиця (22.11.2022),Порівняльна таблиця (22.11.2022),dataset_comparative_2020_2026\comparative_files\8215_Порівняльна таблиця (22.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8215_Порівняльна таблиця (22.11.2022).pdf,SKIP_ALREADY_PDF
40869,8218,2022-11-23,1551364,.pdf,8218_Порівняльна таблиця (23.11.2022),Порівняльна таблиця (23.11.2022),dataset_comparative_2020_2026\comparative_files\8218_Порівняльна таблиця (23.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8218_Порівняльна таблиця (23.11.2022).pdf,SKIP_ALREADY_PDF
40874,8217,2022-11-22,1552690,.pdf,8217_Порівняльна таблиця (23.11.2022),Порівняльна таблиця (23.11.2022),dataset_comparative_2020_2026\comparative_files\8217_Порівняльна таблиця (23.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8217_Порівняльна таблиця (23.11.2022).pdf,SKIP_ALREADY_PDF
40877,8228,2022-11-24,1554563,.pdf,8228_Порівняльна таблиця (25.11.2022),Порівняльна таблиця (25.11.2022),dataset_comparative_2020_2026\comparative_files\8228_Порівняльна таблиця (25.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8228_Порівняльна таблиця (25.11.2022).pdf,SKIP_ALREADY_PDF
40879,8227,2022-11-24,1554905,.pdf,8227_Порівняльна таблиця (25.11.2022),Порівняльна таблиця (25.11.2022),dataset_comparative_2020_2026\comparative_files\8227_Порівняльна таблиця (25.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8227_Порівняльна таблиця (25.11.2022).pdf,SKIP_ALREADY_PDF
40880,8225,2022-11-24,1555318,.pdf,8225_Порівняльна таблиця (25.11.2022),Порівняльна таблиця (25.11.2022),dataset_comparative_2020_2026\comparative_files\8225_Порівняльна таблиця (25.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8225_Порівняльна таблиця (25.11.2022).pdf,SKIP_ALREADY_PDF
40876,8219,2022-11-23,1554417,.pdf,8219_Порівняльна таблиця (24.11.2022),Порівняльна таблиця (24.11.2022),dataset_comparative_2020_2026\comparative_files\8219_Порівняльна таблиця (24.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8219_Порівняльна таблиця (24.11.2022).pdf,SKIP_ALREADY_PDF
40876,8219,2022-11-23,1726614,.pdf,8219_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8219_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8219_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40876,8219,2022-11-23,2186131,.pdf,8219_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8219_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40881,8226,2022-11-24,1555206,.pdf,8226_Порівняльна таблиця (25.11.2022),Порівняльна таблиця (25.11.2022),dataset_comparative_2020_2026\comparative_files\8226_Порівняльна таблиця (25.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8226_Порівняльна таблиця (25.11.2022).pdf,SKIP_ALREADY_PDF
40883,8220,2022-11-23,1556571,.pdf,8220_Порівняльна таблиця (24.11.2022),Порівняльна таблиця (24.11.2022),dataset_comparative_2020_2026\comparative_files\8220_Порівняльна таблиця (24.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8220_Порівняльна таблиця (24.11.2022).pdf,SKIP_ALREADY_PDF
40884,8231,2022-11-28,1556706,.pdf,8231_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8231_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8231_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40784,8185,2022-11-07,1535986,.docx,8185_Порівняльна таблиця (08.11.2022),Порівняльна таблиця (08.11.2022),dataset_comparative_2020_2026\comparative_files\8185_Порівняльна таблиця (08.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8185_Порівняльна таблиця (08.11.2022).pdf,OK
40784,8185,2022-11-07,1817943,.pdf,8185_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8185_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8185_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40784,8185,2022-11-07,1872555,.pdf,8185_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8185_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40785,8186,2022-11-07,1536007,.docx,8186_Порівняльна таблиця (08.11.2022),Порівняльна таблиця (08.11.2022),dataset_comparative_2020_2026\comparative_files\8186_Порівняльна таблиця (08.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8186_Порівняльна таблиця (08.11.2022).pdf,OK
40893,8238,2022-11-28,1557228,.pdf,8238_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8238_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8238_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40892,8224,2022-11-24,1557028,.pdf,8224_Порівняльна таблиця (24.11.2022),Порівняльна таблиця (24.11.2022),dataset_comparative_2020_2026\comparative_files\8224_Порівняльна таблиця (24.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8224_Порівняльна таблиця (24.11.2022).pdf,SKIP_ALREADY_PDF
40892,8224,2022-11-24,1578439,.pdf,8224_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8224_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8224_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40894,8301,2022-12-23,1557375,.pdf,8301_Порівняльна таблиця (23.12.2022),Порівняльна таблиця (23.12.2022),dataset_comparative_2020_2026\comparative_files\8301_Порівняльна таблиця (23.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8301_Порівняльна таблиця (23.12.2022).pdf,SKIP_ALREADY_PDF
40895,8235,2022-11-28,1557426,.pdf,8235_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8235_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8235_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40895,8235,2022-11-28,1873107,.pdf,8235_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8235_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8235_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40898,8196-1,2022-11-25,1557598,.pdf,8196-1_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8196-1_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8196-1_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40899,8197-1,2022-11-25,1557633,.pdf,8197-1_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8197-1_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8197-1_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40900,8233,2022-11-28,1557993,.pdf,8233_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8233_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8233_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40787,8187,2022-11-07,1536054,.docx,8187_Порівняльна таблиця (08.11.2022),Порівняльна таблиця (08.11.2022),dataset_comparative_2020_2026\comparative_files\8187_Порівняльна таблиця (08.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8187_Порівняльна таблиця (08.11.2022).pdf,OK
40787,8187,2022-11-07,1815605,.pdf,8187_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8187_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8187_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40905,8236,2022-11-28,1558680,.pdf,8236_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8236_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8236_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40908,8243,2022-11-29,1559383,.pdf,8243_Порівняльна таблиця (29.11.2022),Порівняльна таблиця (29.11.2022),dataset_comparative_2020_2026\comparative_files\8243_Порівняльна таблиця (29.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8243_Порівняльна таблиця (29.11.2022).pdf,SKIP_ALREADY_PDF
40903,8137-1,2022-11-25,1558229,.pdf,8137-1_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8137-1_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8137-1_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40910,8237,2022-11-28,1559516,.pdf,8237_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8237_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8237_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40909,8250,2022-11-30,1559446,.pdf,8250_Порівняльна таблиця (01.12.2022),Порівняльна таблиця (01.12.2022),dataset_comparative_2020_2026\comparative_files\8250_Порівняльна таблиця (01.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8250_Порівняльна таблиця (01.12.2022).pdf,SKIP_ALREADY_PDF
40909,8250,2022-11-30,1726339,.pdf,8250_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8250_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8250_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40909,8250,2022-11-30,1799717,.pdf,8250_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8250_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40909,8250,2022-11-30,1804632,.pdf,8250_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8250_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40916,8257,2022-12-01,1560559,.pdf,8257_Порівняльна таблиця (02.12.2022),Порівняльна таблиця (02.12.2022),dataset_comparative_2020_2026\comparative_files\8257_Порівняльна таблиця (02.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8257_Порівняльна таблиця (02.12.2022).pdf,SKIP_ALREADY_PDF
40916,8257,2022-12-01,1753578,.pdf,8257_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8257_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8257_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40916,8257,2022-12-01,1876576,.pdf,8257_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\8257_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40926,8242,2022-11-28,1561150,.pdf,8242_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8242_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8242_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40925,8241,2022-11-28,1561087,.pdf,8241_Порівняльна таблиця (28.11.2022),Порівняльна таблиця (28.11.2022),dataset_comparative_2020_2026\comparative_files\8241_Порівняльна таблиця (28.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8241_Порівняльна таблиця (28.11.2022).pdf,SKIP_ALREADY_PDF
40925,8241,2022-11-28,1577540,.pdf,8241_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8241_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8241_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40931,7684-д,2022-11-29,1561607,.pdf,7684-д_Порівняльна таблиця (30.11.2022),Порівняльна таблиця (30.11.2022),dataset_comparative_2020_2026\comparative_files\7684-д_Порівняльна таблиця (30.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\7684-д_Порівняльна таблиця (30.11.2022).pdf,SKIP_ALREADY_PDF
40798,8191,2022-11-08,1537741,.docx,8191_Порівняльна таблиця (09.11.2022),Порівняльна таблиця (09.11.2022),dataset_comparative_2020_2026\comparative_files\8191_Порівняльна таблиця (09.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8191_Порівняльна таблиця (09.11.2022).pdf,OK
40938,8262,2022-12-05,1562261,.pdf,8262_Порівняльна таблиця (05.12.2022),Порівняльна таблиця (05.12.2022),dataset_comparative_2020_2026\comparative_files\8262_Порівняльна таблиця (05.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8262_Порівняльна таблиця (05.12.2022).pdf,SKIP_ALREADY_PDF
40940,8246,2022-11-29,1562658,.pdf,8246_Порівняльна таблиця (30.11.2022),Порівняльна таблиця (30.11.2022),dataset_comparative_2020_2026\comparative_files\8246_Порівняльна таблиця (30.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8246_Порівняльна таблиця (30.11.2022).pdf,SKIP_ALREADY_PDF
40941,8247,2022-11-29,1562678,.pdf,8247_Порівняльна таблиця (30.11.2022),Порівняльна таблиця (30.11.2022),dataset_comparative_2020_2026\comparative_files\8247_Порівняльна таблиця (30.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8247_Порівняльна таблиця (30.11.2022).pdf,SKIP_ALREADY_PDF
40863,8213,2022-11-18,1550442,.docx,8213_Порівняльна таблиця (18.11.2022),Порівняльна таблиця (18.11.2022),dataset_comparative_2020_2026\comparative_files\8213_Порівняльна таблиця (18.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8213_Порівняльна таблиця (18.11.2022).pdf,OK
40944,8166-д,2022-11-30,1562724,.pdf,8166-д_Порівняльна таблиця (30.11.2022),Порівняльна таблиця (30.11.2022),dataset_comparative_2020_2026\comparative_files\8166-д_Порівняльна таблиця (30.11.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8166-д_Порівняльна таблиця (30.11.2022).pdf,SKIP_ALREADY_PDF
40946,8233-1,2022-12-02,1563335,.pdf,8233-1_Порівняльна таблиця (02.12.2022),Порівняльна таблиця (02.12.2022),dataset_comparative_2020_2026\comparative_files\8233-1_Порівняльна таблиця (02.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8233-1_Порівняльна таблиця (02.12.2022).pdf,SKIP_ALREADY_PDF
40949,8249,2022-11-30,1563449,.pdf,8249_Порівняльна таблиця (01.12.2022),Порівняльна таблиця (01.12.2022),dataset_comparative_2020_2026\comparative_files\8249_Порівняльна таблиця (01.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8249_Порівняльна таблиця (01.12.2022).pdf,SKIP_ALREADY_PDF
40952,8253,2022-12-01,1564757,.pdf,8253_Порівняльна таблиця (01.12.2022),Порівняльна таблиця (01.12.2022),dataset_comparative_2020_2026\comparative_files\8253_Порівняльна таблиця (01.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8253_Порівняльна таблиця (01.12.2022).pdf,SKIP_ALREADY_PDF
40878,8216,2022-11-22,1554864,.docx,8216_Порівняльна таблиця (23.11.2022),Порівняльна таблиця (23.11.2022),dataset_comparative_2020_2026\comparative_files\8216_Порівняльна таблиця (23.11.2022).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\8216_Порівняльна таблиця (23.11.2022).pdf,OK
40878,8216,2022-11-22,1786086,.pdf,8216_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\8216_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8216_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
40970,8259,2022-12-02,1566788,.pdf,8259_Порівняльна таблиця (02.12.2022),Порівняльна таблиця (02.12.2022),dataset_comparative_2020_2026\comparative_files\8259_Порівняльна таблиця (02.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8259_Порівняльна таблиця (02.12.2022).pdf,SKIP_ALREADY_PDF
40972,8260,2022-12-02,1566947,.pdf,8260_Порівняльна таблиця (02.12.2022),Порівняльна таблиця (02.12.2022),dataset_comparative_2020_2026\comparative_files\8260_Порівняльна таблиця (02.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8260_Порівняльна таблиця (02.12.2022).pdf,SKIP_ALREADY_PDF
40974,8268,2022-12-06,1567293,.pdf,8268_Порівняльна таблиця (07.12.2022),Порівняльна таблиця (07.12.2022),dataset_comparative_2020_2026\comparative_files\8268_Порівняльна таблиця (07.12.2022).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\8268_Порівняльна таблиця (07.12.2022).pdf,SKIP_ALREADY_PDF
